originalid,year,weeksworked
8722,2000,0.0
5876,2000,53.0
1382,2000,13.0
255,2000,35.0
5681,2000,35.0
5023,2000,12.0
2427,2000,53.0
6178,2000,53.0
8211,2000,0.0
6496,2000,7.0
907,2000,53.0
1824,2000,53.0
7574,2000,0.0
4312,2000,13.0
4964,2000,
5579,2000,21.0
2319,2000,24.0
6403,2000,0.0
6401,2000,6.0
2801,2000,53.0
7698,2000,13.0
4805,2000,53.0
2118,2000,38.0
84,2000,0.0
6857,2000,14.0
5184,2000,34.0
4006,2000,31.0
7094,2000,
4220,2000,8.0
6546,2000,0.0
1648,2000,
7081,2000,53.0
7073,2000,2.0
2616,2000,15.0
1825,2000,9.0
5809,2000,53.0
4822,2000,26.0
8334,2000,37.0
2986,2000,
6958,2000,9.0
7218,2000,0.0
1148,2000,53.0
2785,2000,48.0
4137,2000,52.0
5009,2000,53.0
7581,2000,31.0
8609,2000,53.0
24,2000,0.0
5099,2000,38.0
1090,2000,53.0
7484,2000,0.0
5963,2000,9.0
3858,2000,0.0
5491,2000,30.0
2256,2000,53.0
5798,2000,33.0
3903,2000,53.0
6974,2000,20.0
5360,2000,10.0
5646,2000,5.0
7327,2000,7.0
6796,2000,14.0
3453,2000,31.0
2748,2000,15.0
5978,2000,42.0
4962,2000,0.0
4882,2000,25.0
2028,2000,53.0
1559,2000,32.0
5367,2000,50.0
979,2000,14.0
2290,2000,51.0
5059,2000,53.0
134,2000,53.0
3315,2000,50.0
464,2000,10.0
1809,2000,0.0
6681,2000,0.0
3943,2000,36.0
6812,2000,44.0
7100,2000,0.0
6624,2000,10.0
7310,2000,9.0
7974,2000,53.0
6424,2000,36.0
8318,2000,24.0
7265,2000,0.0
7807,2000,8.0
2983,2000,53.0
2684,2000,30.0
8827,2000,13.0
8463,2000,17.0
5417,2000,53.0
2904,2000,50.0
1814,2000,53.0
2066,2000,0.0
4563,2000,53.0
2522,2000,53.0
6297,2000,0.0
800,2000,37.0
882,2000,0.0
6234,2000,36.0
2089,2000,0.0
5246,2000,0.0
2019,2000,
6928,2000,53.0
3955,2000,53.0
6463,2000,0.0
203,2000,39.0
2618,2000,53.0
3167,2000,53.0
8817,2000,0.0
7554,2000,
7194,2000,35.0
3598,2000,14.0
7129,2000,0.0
8263,2000,8.0
3594,2000,52.0
1583,2000,53.0
5034,2000,11.0
8507,2000,0.0
1409,2000,0.0
5534,2000,19.0
7373,2000,17.0
7333,2000,53.0
857,2000,9.0
3208,2000,
5586,2000,37.0
3445,2000,53.0
6122,2000,44.0
3418,2000,0.0
8675,2000,44.0
3332,2000,51.0
3699,2000,0.0
7810,2000,0.0
6498,2000,26.0
3546,2000,36.0
8474,2000,3.0
2977,2000,53.0
558,2000,9.0
742,2000,34.0
402,2000,0.0
3478,2000,0.0
4068,2000,31.0
2644,2000,2.0
8085,2000,12.0
8105,2000,35.0
8737,2000,43.0
3436,2000,53.0
2920,2000,
5795,2000,0.0
8207,2000,31.0
225,2000,53.0
808,2000,10.0
8706,2000,52.0
5411,2000,53.0
1166,2000,45.0
8944,2000,53.0
3498,2000,32.0
3029,2000,
9008,2000,39.0
4413,2000,0.0
3121,2000,12.0
6079,2000,15.0
3136,2000,44.0
1451,2000,0.0
679,2000,0.0
8103,2000,0.0
5290,2000,0.0
7237,2000,
992,2000,29.0
2106,2000,53.0
4453,2000,3.0
4422,2000,27.0
6629,2000,12.0
8233,2000,25.0
6146,2000,53.0
5444,2000,0.0
7046,2000,0.0
6640,2000,48.0
7019,2000,7.0
1631,2000,53.0
4467,2000,51.0
8957,2000,15.0
7029,2000,
8771,2000,0.0
7000,2000,
6223,2000,20.0
5817,2000,0.0
704,2000,23.0
7126,2000,9.0
8353,2000,10.0
6283,2000,52.0
8765,2000,6.0
902,2000,53.0
6722,2000,0.0
4558,2000,33.0
5765,2000,0.0
118,2000,45.0
3588,2000,8.0
161,2000,0.0
2780,2000,30.0
1274,2000,24.0
8536,2000,11.0
374,2000,53.0
8020,2000,31.0
4196,2000,0.0
1508,2000,6.0
1930,2000,0.0
1799,2000,0.0
54,2000,
6961,2000,0.0
5755,2000,48.0
7478,2000,
2527,2000,48.0
7250,2000,0.0
1945,2000,6.0
822,2000,34.0
8776,2000,
8544,2000,0.0
115,2000,13.0
6879,2000,48.0
2674,2000,53.0
5024,2000,8.0
3673,2000,23.0
6316,2000,43.0
6380,2000,44.0
3006,2000,53.0
2333,2000,21.0
250,2000,53.0
461,2000,0.0
7181,2000,0.0
4638,2000,44.0
895,2000,0.0
5285,2000,0.0
4352,2000,33.0
8123,2000,43.0
3389,2000,4.0
4277,2000,34.0
3980,2000,31.0
3465,2000,53.0
3837,2000,0.0
2395,2000,6.0
5556,2000,25.0
1192,2000,44.0
7878,2000,13.0
8217,2000,53.0
219,2000,10.0
3577,2000,52.0
6617,2000,
6054,2000,47.0
6956,2000,47.0
6425,2000,0.0
570,2000,53.0
8919,2000,0.0
8080,2000,40.0
7002,2000,28.0
6608,2000,52.0
606,2000,29.0
9004,2000,10.0
4520,2000,52.0
5124,2000,32.0
449,2000,0.0
3597,2000,23.0
8901,2000,37.0
1257,2000,31.0
5619,2000,
2245,2000,38.0
1440,2000,20.0
8017,2000,31.0
607,2000,42.0
758,2000,40.0
869,2000,0.0
6885,2000,0.0
2491,2000,18.0
2146,2000,0.0
6851,2000,26.0
6651,2000,5.0
1179,2000,0.0
2260,2000,0.0
2298,2000,0.0
2806,2000,48.0
5094,2000,16.0
355,2000,52.0
2833,2000,16.0
6939,2000,47.0
8540,2000,40.0
5862,2000,53.0
5339,2000,44.0
420,2000,53.0
5190,2000,52.0
3590,2000,53.0
4846,2000,17.0
899,2000,5.0
7821,2000,0.0
2423,2000,53.0
6170,2000,12.0
2065,2000,0.0
1687,2000,23.0
169,2000,13.0
5729,2000,53.0
5464,2000,33.0
6554,2000,34.0
3642,2000,53.0
8858,2000,51.0
1174,2000,53.0
3302,2000,6.0
7606,2000,0.0
6003,2000,47.0
8097,2000,42.0
8219,2000,3.0
4630,2000,10.0
3740,2000,45.0
6041,2000,0.0
3862,2000,8.0
3120,2000,53.0
2219,2000,53.0
2367,2000,
8140,2000,30.0
465,2000,0.0
1942,2000,0.0
5841,2000,53.0
6890,2000,26.0
2129,2000,7.0
1592,2000,50.0
6348,2000,25.0
154,2000,
2597,2000,45.0
5689,2000,51.0
8960,2000,14.0
6050,2000,53.0
1247,2000,0.0
7580,2000,51.0
6916,2000,19.0
2798,2000,24.0
3780,2000,
1048,2000,38.0
3127,2000,11.0
8655,2000,0.0
2728,2000,0.0
4258,2000,0.0
6275,2000,49.0
6448,2000,26.0
3281,2000,3.0
5212,2000,23.0
1660,2000,
524,2000,
5629,2000,42.0
2086,2000,0.0
1768,2000,53.0
1862,2000,10.0
8450,2000,0.0
3415,2000,33.0
4070,2000,0.0
6682,2000,0.0
8964,2000,33.0
326,2000,53.0
2243,2000,14.0
937,2000,36.0
6484,2000,12.0
1004,2000,0.0
3842,2000,49.0
2431,2000,41.0
8190,2000,38.0
2143,2000,52.0
7210,2000,10.0
8593,2000,11.0
8828,2000,53.0
8485,2000,0.0
1439,2000,30.0
5724,2000,30.0
5337,2000,23.0
676,2000,19.0
1600,2000,53.0
3764,2000,52.0
551,2000,37.0
6984,2000,49.0
7368,2000,39.0
4835,2000,0.0
1325,2000,40.0
6766,2000,48.0
8162,2000,53.0
46,2000,
4149,2000,53.0
1012,2000,24.0
2109,2000,11.0
7238,2000,35.0
8798,2000,53.0
6886,2000,3.0
5543,2000,49.0
540,2000,52.0
6572,2000,53.0
6567,2000,31.0
1689,2000,15.0
6978,2000,11.0
2729,2000,0.0
4605,2000,
6998,2000,30.0
4420,2000,
431,2000,24.0
6637,2000,49.0
2456,2000,31.0
562,2000,0.0
1515,2000,45.0
4012,2000,53.0
6473,2000,53.0
528,2000,42.0
8131,2000,22.0
2700,2000,0.0
654,2000,36.0
1402,2000,13.0
6878,2000,39.0
8921,2000,13.0
2723,2000,0.0
1523,2000,0.0
4120,2000,53.0
7315,2000,8.0
5727,2000,0.0
3319,2000,53.0
1529,2000,
1314,2000,53.0
1788,2000,0.0
2617,2000,4.0
1543,2000,13.0
7869,2000,53.0
696,2000,32.0
7583,2000,26.0
4435,2000,0.0
6125,2000,0.0
1903,2000,44.0
1060,2000,0.0
6005,2000,14.0
6470,2000,0.0
3665,2000,27.0
3464,2000,31.0
2745,2000,11.0
2756,2000,49.0
4845,2000,53.0
7732,2000,0.0
2362,2000,49.0
7331,2000,51.0
7466,2000,0.0
1445,2000,50.0
6343,2000,53.0
4564,2000,0.0
8309,2000,27.0
343,2000,0.0
5538,2000,29.0
4551,2000,4.0
2352,2000,53.0
3042,2000,53.0
6423,2000,53.0
7928,2000,43.0
8571,2000,0.0
1420,2000,53.0
6512,2000,15.0
4872,2000,3.0
1209,2000,0.0
6801,2000,0.0
7897,2000,0.0
6543,2000,8.0
7596,2000,53.0
1922,2000,51.0
6081,2000,0.0
7221,2000,6.0
7182,2000,
3268,2000,53.0
6880,2000,27.0
5305,2000,20.0
2870,2000,0.0
6919,2000,19.0
6055,2000,24.0
4292,2000,0.0
4995,2000,30.0
7479,2000,0.0
4128,2000,6.0
986,2000,53.0
4865,2000,53.0
7855,2000,53.0
7357,2000,53.0
1376,2000,38.0
3030,2000,1.0
197,2000,53.0
1338,2000,3.0
2119,2000,28.0
4531,2000,49.0
8591,2000,49.0
1812,2000,18.0
5438,2000,53.0
7692,2000,43.0
8322,2000,0.0
6232,2000,0.0
2459,2000,33.0
6547,2000,41.0
4849,2000,53.0
8138,2000,
5443,2000,53.0
6490,2000,0.0
2208,2000,52.0
8859,2000,0.0
682,2000,0.0
4230,2000,
8486,2000,
8516,2000,53.0
6601,2000,12.0
1365,2000,16.0
1534,2000,53.0
7439,2000,10.0
3183,2000,33.0
3376,2000,0.0
5494,2000,26.0
5182,2000,53.0
2814,2000,0.0
8886,2000,8.0
209,2000,21.0
192,2000,0.0
3497,2000,0.0
2507,2000,5.0
2273,2000,42.0
3252,2000,13.0
7613,2000,50.0
8686,2000,37.0
8391,2000,22.0
5549,2000,48.0
833,2000,40.0
373,2000,0.0
6333,2000,27.0
1332,2000,0.0
1172,2000,53.0
5123,2000,0.0
1369,2000,53.0
273,2000,0.0
1929,2000,53.0
3823,2000,0.0
8437,2000,14.0
4076,2000,0.0
4048,2000,45.0
3923,2000,18.0
8337,2000,47.0
1681,2000,14.0
2702,2000,23.0
6211,2000,23.0
1964,2000,32.0
2264,2000,22.0
3152,2000,0.0
6216,2000,5.0
1145,2000,38.0
5912,2000,15.0
6655,2000,0.0
2887,2000,52.0
6465,2000,0.0
8456,2000,37.0
5152,2000,
8296,2000,
5521,2000,20.0
8077,2000,53.0
2677,2000,16.0
2232,2000,32.0
4742,2000,0.0
2844,2000,13.0
4319,2000,0.0
1684,2000,48.0
8645,2000,27.0
4159,2000,35.0
740,2000,13.0
6184,2000,53.0
242,2000,0.0
6814,2000,32.0
5937,2000,0.0
7176,2000,0.0
512,2000,5.0
523,2000,27.0
6728,2000,22.0
3393,2000,13.0
1664,2000,
8254,2000,18.0
2519,2000,39.0
5315,2000,0.0
2133,2000,0.0
1717,2000,0.0
8002,2000,0.0
8729,2000,53.0
6075,2000,9.0
3100,2000,0.0
1309,2000,19.0
2692,2000,36.0
3193,2000,18.0
2054,2000,53.0
7164,2000,53.0
5572,2000,8.0
2755,2000,49.0
8,2000,35.0
4694,2000,7.0
7919,2000,0.0
8401,2000,38.0
1190,2000,53.0
1494,2000,11.0
4662,2000,8.0
269,2000,31.0
4285,2000,0.0
5201,2000,46.0
1374,2000,47.0
6861,2000,0.0
3614,2000,43.0
8739,2000,53.0
4262,2000,18.0
5793,2000,43.0
7894,2000,8.0
5923,2000,11.0
477,2000,19.0
6859,2000,38.0
4139,2000,53.0
6067,2000,23.0
3633,2000,43.0
5072,2000,46.0
1342,2000,
3775,2000,9.0
3689,2000,3.0
6855,2000,53.0
5668,2000,0.0
8461,2000,
7767,2000,0.0
8277,2000,17.0
8111,2000,1.0
2567,2000,52.0
4215,2000,35.0
6923,2000,53.0
1956,2000,51.0
7366,2000,29.0
4414,2000,2.0
4864,2000,
2826,2000,0.0
7360,2000,53.0
4986,2000,48.0
6784,2000,0.0
7648,2000,3.0
7304,2000,53.0
2436,2000,37.0
6647,2000,35.0
7451,2000,52.0
2108,2000,31.0
6137,2000,7.0
628,2000,34.0
6714,2000,15.0
1144,2000,18.0
8196,2000,17.0
7214,2000,0.0
2854,2000,50.0
4634,2000,51.0
3931,2000,48.0
3362,2000,4.0
406,2000,52.0
1845,2000,0.0
6037,2000,0.0
3693,2000,53.0
1950,2000,6.0
722,2000,53.0
1474,2000,42.0
678,2000,0.0
6906,2000,0.0
5537,2000,15.0
2075,2000,46.0
2281,2000,0.0
7764,2000,29.0
5786,2000,4.0
5696,2000,43.0
6020,2000,21.0
2880,2000,0.0
2957,2000,51.0
5374,2000,0.0
7993,2000,0.0
5618,2000,42.0
7907,2000,0.0
272,2000,30.0
3655,2000,14.0
7523,2000,30.0
1512,2000,0.0
4141,2000,39.0
5004,2000,30.0
4684,2000,26.0
3720,2000,
1073,2000,27.0
7875,2000,53.0
2151,2000,33.0
4829,2000,53.0
6948,2000,
82,2000,5.0
8287,2000,2.0
1490,2000,0.0
2730,2000,10.0
22,2000,0.0
1456,2000,0.0
3727,2000,45.0
329,2000,27.0
5073,2000,20.0
1161,2000,0.0
7455,2000,
2884,2000,30.0
1680,2000,16.0
3840,2000,30.0
6335,2000,28.0
6198,2000,0.0
2315,2000,18.0
3570,2000,
5848,2000,40.0
623,2000,12.0
7384,2000,15.0
6228,2000,53.0
5870,2000,47.0
2125,2000,28.0
7052,2000,0.0
717,2000,51.0
3504,2000,30.0
7728,2000,0.0
4148,2000,43.0
3645,2000,29.0
6385,2000,0.0
2096,2000,53.0
8745,2000,0.0
2055,2000,0.0
723,2000,53.0
2638,2000,53.0
3141,2000,20.0
721,2000,45.0
4600,2000,0.0
6495,2000,0.0
3380,2000,0.0
6445,2000,10.0
919,2000,0.0
61,2000,26.0
4944,2000,39.0
2377,2000,0.0
378,2000,0.0
1910,2000,53.0
8462,2000,0.0
3128,2000,52.0
4767,2000,29.0
8904,2000,25.0
972,2000,44.0
747,2000,44.0
4213,2000,0.0
5866,2000,8.0
8494,2000,43.0
2209,2000,53.0
4635,2000,52.0
4407,2000,48.0
3702,2000,10.0
8449,2000,39.0
2103,2000,5.0
2481,2000,19.0
3932,2000,0.0
2739,2000,29.0
856,2000,39.0
7619,2000,0.0
5657,2000,53.0
1227,2000,22.0
6429,2000,53.0
2164,2000,29.0
5504,2000,14.0
8932,2000,27.0
816,2000,3.0
5187,2000,28.0
5855,2000,47.0
1346,2000,46.0
6514,2000,0.0
1094,2000,0.0
5995,2000,24.0
3964,2000,12.0
4825,2000,53.0
2440,2000,53.0
303,2000,31.0
2233,2000,16.0
6341,2000,
3119,2000,40.0
5869,2000,53.0
2480,2000,13.0
5083,2000,
2917,2000,46.0
8709,2000,46.0
5758,2000,39.0
1582,2000,51.0
4666,2000,22.0
8034,2000,8.0
2998,2000,48.0
5095,2000,0.0
1907,2000,
7556,2000,33.0
772,2000,53.0
5369,2000,0.0
2602,2000,30.0
6214,2000,53.0
3337,2000,52.0
2476,2000,53.0
395,2000,53.0
8303,2000,46.0
2061,2000,32.0
5231,2000,53.0
2128,2000,45.0
7462,2000,0.0
3276,2000,36.0
4207,2000,29.0
8235,2000,0.0
1465,2000,6.0
7273,2000,0.0
4985,2000,0.0
490,2000,0.0
1557,2000,0.0
1491,2000,24.0
1782,2000,44.0
2984,2000,15.0
7325,2000,44.0
5665,2000,0.0
1708,2000,31.0
3050,2000,19.0
5565,2000,0.0
6729,2000,0.0
5213,2000,9.0
6012,2000,43.0
3933,2000,53.0
1467,2000,53.0
5768,2000,53.0
3416,2000,18.0
5697,2000,26.0
7229,2000,1.0
7569,2000,24.0
5100,2000,15.0
3794,2000,31.0
7018,2000,15.0
2576,2000,0.0
6900,2000,28.0
2205,2000,40.0
5391,2000,53.0
3572,2000,22.0
2668,2000,41.0
8201,2000,43.0
3115,2000,53.0
4830,2000,44.0
8389,2000,5.0
2613,2000,53.0
8534,2000,2.0
7242,2000,52.0
4387,2000,53.0
4045,2000,14.0
3670,2000,0.0
5941,2000,32.0
7982,2000,0.0
1924,2000,53.0
3961,2000,28.0
3723,2000,53.0
8895,2000,25.0
2752,2000,53.0
7495,2000,53.0
2758,2000,9.0
6776,2000,53.0
3970,2000,0.0
8887,2000,3.0
6977,2000,2.0
7205,2000,9.0
8868,2000,41.0
5519,2000,5.0
5144,2000,52.0
4216,2000,48.0
6103,2000,15.0
6827,2000,3.0
6414,2000,0.0
2583,2000,53.0
2995,2000,15.0
8273,2000,37.0
4163,2000,53.0
8477,2000,16.0
7610,2000,0.0
472,2000,0.0
906,2000,25.0
3153,2000,3.0
807,2000,43.0
7489,2000,19.0
4948,2000,52.0
3048,2000,53.0
379,2000,
7798,2000,0.0
2020,2000,33.0
7202,2000,35.0
8446,2000,26.0
6264,2000,0.0
8305,2000,
2946,2000,0.0
5880,2000,0.0
6761,2000,0.0
6703,2000,53.0
232,2000,14.0
559,2000,0.0
437,2000,53.0
5575,2000,0.0
7155,2000,53.0
8610,2000,3.0
7101,2000,20.0
7787,2000,6.0
417,2000,26.0
2080,2000,42.0
1280,2000,0.0
3507,2000,0.0
370,2000,53.0
4147,2000,28.0
7492,2000,0.0
6046,2000,53.0
5715,2000,53.0
7874,2000,7.0
2525,2000,0.0
8384,2000,5.0
9018,2000,51.0
8838,2000,51.0
8531,2000,0.0
1688,2000,0.0
3721,2000,23.0
7862,2000,50.0
736,2000,0.0
4650,2000,11.0
4033,2000,8.0
3314,2000,0.0
83,2000,0.0
5239,2000,16.0
2959,2000,53.0
1296,2000,0.0
6102,2000,24.0
525,2000,45.0
4534,2000,10.0
1789,2000,10.0
2922,2000,32.0
3983,2000,53.0
7438,2000,53.0
2526,2000,33.0
5311,2000,50.0
1133,2000,53.0
858,2000,53.0
7983,2000,53.0
2122,2000,53.0
8333,2000,1.0
4356,2000,25.0
176,2000,32.0
538,2000,15.0
6529,2000,0.0
4528,2000,8.0
7141,2000,53.0
502,2000,0.0
7335,2000,39.0
8496,2000,8.0
7872,2000,0.0
1858,2000,0.0
4745,2000,47.0
2905,2000,20.0
876,2000,0.0
587,2000,3.0
8374,2000,5.0
8912,2000,0.0
1265,2000,53.0
4014,2000,53.0
5321,2000,46.0
351,2000,53.0
7587,2000,
1741,2000,5.0
8693,2000,31.0
2345,2000,53.0
8616,2000,0.0
6587,2000,0.0
5990,2000,51.0
498,2000,47.0
908,2000,0.0
5550,2000,44.0
6660,2000,53.0
8330,2000,9.0
6699,2000,21.0
8417,2000,
8781,2000,38.0
8158,2000,0.0
1150,2000,0.0
7883,2000,0.0
8064,2000,1.0
6034,2000,39.0
8146,2000,0.0
4398,2000,53.0
2710,2000,4.0
2261,2000,37.0
8606,2000,53.0
5036,2000,53.0
8506,2000,9.0
5514,2000,
5703,2000,18.0
2932,2000,39.0
2110,2000,46.0
4112,2000,0.0
985,2000,0.0
6172,2000,17.0
7007,2000,19.0
7283,2000,0.0
672,2000,14.0
4484,2000,45.0
4394,2000,38.0
2148,2000,34.0
3500,2000,0.0
7249,2000,0.0
1162,2000,52.0
3369,2000,53.0
2769,2000,31.0
5242,2000,36.0
3833,2000,0.0
1943,2000,44.0
3399,2000,6.0
3756,2000,0.0
520,2000,31.0
7170,2000,4.0
840,2000,12.0
6556,2000,7.0
2919,2000,0.0
1183,2000,40.0
364,2000,19.0
3810,2000,13.0
4784,2000,53.0
5849,2000,0.0
1873,2000,51.0
4992,2000,10.0
530,2000,5.0
619,2000,0.0
5432,2000,53.0
957,2000,14.0
5496,2000,30.0
6323,2000,27.0
5347,2000,
8728,2000,0.0
2413,2000,
5685,2000,28.0
2140,2000,53.0
4259,2000,53.0
7629,2000,23.0
4303,2000,0.0
5453,2000,14.0
1589,2000,52.0
2339,2000,53.0
6797,2000,53.0
6692,2000,27.0
8959,2000,21.0
1739,2000,3.0
4953,2000,51.0
5962,2000,0.0
4728,2000,0.0
6930,2000,52.0
6539,2000,9.0
3470,2000,37.0
5662,2000,51.0
7362,2000,26.0
7969,2000,44.0
4208,2000,0.0
2343,2000,27.0
137,2000,47.0
7688,2000,25.0
7069,2000,53.0
2926,2000,53.0
6442,2000,51.0
5764,2000,0.0
8712,2000,0.0
5013,2000,39.0
1064,2000,
7123,2000,0.0
3520,2000,49.0
7729,2000,25.0
1128,2000,16.0
5684,2000,12.0
6090,2000,0.0
6454,2000,15.0
3203,2000,14.0
4915,2000,53.0
1585,2000,0.0
5282,2000,0.0
3471,2000,24.0
5620,2000,28.0
2353,2000,52.0
7177,2000,17.0
8356,2000,37.0
8793,2000,0.0
1110,2000,53.0
6324,2000,0.0
6338,2000,15.0
5327,2000,
7887,2000,
26,2000,14.0
6398,2000,29.0
2938,2000,22.0
1065,2000,53.0
1820,2000,31.0
8371,2000,0.0
5903,2000,17.0
1007,2000,34.0
2804,2000,30.0
8820,2000,0.0
8024,2000,22.0
3275,2000,53.0
1780,2000,53.0
2671,2000,53.0
8293,2000,0.0
3773,2000,53.0
8192,2000,24.0
5725,2000,0.0
5304,2000,53.0
8358,2000,0.0
1093,2000,27.0
8517,2000,
3101,2000,10.0
583,2000,21.0
2203,2000,0.0
2537,2000,
7137,2000,37.0
5899,2000,0.0
6236,2000,37.0
3475,2000,28.0
8774,2000,36.0
7553,2000,53.0
2478,2000,23.0
2082,2000,51.0
7678,2000,52.0
6811,2000,44.0
4819,2000,53.0
4960,2000,38.0
6169,2000,0.0
4181,2000,22.0
5489,2000,0.0
6313,2000,44.0
612,2000,2.0
4718,2000,53.0
2370,2000,53.0
9,2000,0.0
8121,2000,25.0
7442,2000,53.0
457,2000,53.0
3286,2000,0.0
2416,2000,11.0
2681,2000,37.0
5269,2000,35.0
3381,2000,42.0
3811,2000,44.0
1704,2000,53.0
6141,2000,27.0
5261,2000,14.0
3463,2000,33.0
3490,2000,47.0
6225,2000,53.0
3486,2000,4.0
2788,2000,53.0
3635,2000,13.0
8338,2000,3.0
978,2000,0.0
1683,2000,53.0
8940,2000,18.0
6826,2000,0.0
2911,2000,37.0
1177,2000,53.0
7226,2000,46.0
3788,2000,53.0
863,2000,6.0
258,2000,52.0
7726,2000,0.0
3686,2000,
1272,2000,0.0
1962,2000,16.0
6508,2000,0.0
781,2000,14.0
3291,2000,48.0
93,2000,0.0
1728,2000,4.0
1601,2000,4.0
3114,2000,0.0
4584,2000,2.0
8271,2000,0.0
4224,2000,53.0
3320,2000,43.0
1519,2000,22.0
5440,2000,14.0
3180,2000,50.0
7185,2000,0.0
4527,2000,0.0
5445,2000,38.0
2639,2000,15.0
8698,2000,52.0
1553,2000,12.0
2813,2000,28.0
5525,2000,49.0
8321,2000,0.0
3677,2000,29.0
8441,2000,6.0
5930,2000,
6123,2000,0.0
7452,2000,0.0
8221,2000,35.0
2220,2000,53.0
432,2000,52.0
5119,2000,9.0
4596,2000,35.0
3729,2000,34.0
5366,2000,31.0
4254,2000,53.0
4329,2000,0.0
5730,2000,21.0
6694,2000,28.0
3929,2000,53.0
2001,2000,32.0
3579,2000,15.0
5081,2000,12.0
5593,2000,34.0
3896,2000,18.0
5702,2000,53.0
5022,2000,53.0
7723,2000,53.0
3852,2000,53.0
5846,2000,0.0
4571,2000,36.0
8439,2000,26.0
2029,2000,51.0
8773,2000,50.0
3087,2000,40.0
5833,2000,53.0
6870,2000,46.0
1972,2000,36.0
2856,2000,0.0
7295,2000,
8433,2000,41.0
4416,2000,40.0
2152,2000,27.0
4391,2000,38.0
7792,2000,52.0
6756,2000,5.0
4894,2000,0.0
2641,2000,43.0
5787,2000,0.0
3323,2000,
4110,2000,53.0
6233,2000,21.0
5413,2000,50.0
754,2000,53.0
7938,2000,0.0
7840,2000,43.0
8777,2000,0.0
4886,2000,0.0
5905,2000,0.0
3324,2000,32.0
508,2000,48.0
2450,2000,39.0
2794,2000,53.0
5888,2000,53.0
4769,2000,53.0
1828,2000,17.0
2892,2000,53.0
4887,2000,5.0
3733,2000,0.0
2191,2000,9.0
6915,2000,31.0
1478,2000,0.0
341,2000,0.0
4146,2000,53.0
6369,2000,52.0
5414,2000,44.0
4027,2000,53.0
1458,2000,0.0
5613,2000,1.0
681,2000,4.0
5394,2000,47.0
963,2000,17.0
8778,2000,15.0
9016,2000,25.0
3592,2000,50.0
916,2000,4.0
1872,2000,23.0
360,2000,0.0
7441,2000,11.0
4041,2000,53.0
1892,2000,53.0
8481,2000,49.0
3450,2000,50.0
7354,2000,53.0
6918,2000,52.0
3181,2000,44.0
5531,2000,53.0
8028,2000,53.0
8091,2000,16.0
5475,2000,0.0
6750,2000,50.0
5554,2000,0.0
7667,2000,53.0
3366,2000,52.0
447,2000,7.0
776,2000,53.0
338,2000,9.0
1889,2000,
6159,2000,13.0
6658,2000,53.0
504,2000,9.0
4521,2000,37.0
545,2000,53.0
2007,2000,26.0
5676,2000,53.0
16,2000,0.0
4003,2000,25.0
2834,2000,23.0
345,2000,0.0
1532,2000,0.0
7612,2000,31.0
3338,2000,9.0
4515,2000,43.0
3965,2000,0.0
8212,2000,0.0
7611,2000,23.0
2117,2000,20.0
5361,2000,0.0
1434,2000,50.0
1322,2000,33.0
1025,2000,17.0
930,2000,25.0
889,2000,16.0
3262,2000,0.0
7779,2000,32.0
6142,2000,20.0
5790,2000,53.0
668,2000,7.0
1299,2000,53.0
3468,2000,24.0
4177,2000,1.0
5769,2000,4.0
218,2000,0.0
4763,2000,43.0
101,2000,8.0
2332,2000,0.0
1229,2000,28.0
6612,2000,0.0
2060,2000,13.0
8066,2000,53.0
1204,2000,0.0
9009,2000,53.0
6941,2000,14.0
2247,2000,53.0
1801,2000,38.0
1343,2000,53.0
3687,2000,10.0
1282,2000,26.0
6447,2000,20.0
3796,2000,53.0
3993,2000,47.0
5652,2000,25.0
4557,2000,11.0
6639,2000,5.0
6367,2000,30.0
2941,2000,0.0
2790,2000,53.0
987,2000,53.0
6105,2000,52.0
8558,2000,0.0
2820,2000,0.0
8278,2000,10.0
7144,2000,0.0
5588,2000,49.0
785,2000,0.0
442,2000,36.0
6925,2000,53.0
5148,2000,51.0
8829,2000,3.0
8242,2000,48.0
5166,2000,1.0
5966,2000,46.0
2250,2000,53.0
1188,2000,53.0
7853,2000,2.0
3388,2000,0.0
3580,2000,51.0
8061,2000,0.0
3536,2000,0.0
5741,2000,0.0
5296,2000,2.0
5240,2000,41.0
6466,2000,51.0
5499,2000,0.0
4404,2000,27.0
4410,2000,47.0
7960,2000,0.0
482,2000,35.0
2150,2000,52.0
1430,2000,52.0
1748,2000,
8704,2000,0.0
5110,2000,28.0
4626,2000,53.0
4282,2000,0.0
3959,2000,52.0
8988,2000,12.0
8297,2000,0.0
6800,2000,53.0
6213,2000,30.0
2336,2000,21.0
1027,2000,51.0
6810,2000,47.0
1039,2000,0.0
8811,2000,26.0
7363,2000,
8676,2000,53.0
5857,2000,0.0
6285,2000,11.0
5585,2000,51.0
267,2000,8.0
1049,2000,53.0
730,2000,27.0
1606,2000,13.0
2455,2000,45.0
4658,2000,46.0
3922,2000,40.0
1596,2000,53.0
6433,2000,12.0
1757,2000,40.0
5625,2000,32.0
2313,2000,41.0
3134,2000,38.0
7720,2000,0.0
6705,2000,3.0
5839,2000,13.0
8574,2000,
4926,2000,14.0
8290,2000,16.0
8004,2000,30.0
5852,2000,0.0
4796,2000,31.0
5218,2000,0.0
122,2000,11.0
7009,2000,0.0
4046,2000,
2305,2000,23.0
3493,2000,8.0
7964,2000,36.0
6649,2000,0.0
2091,2000,52.0
1641,2000,25.0
