id,citation,creator,title,birth_year,death_year,collection,type,creation_date
92937,<em>Life in Americ,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Stites, Raymond S.",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>An Exhibition ,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"McB[ride], H[enry]",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Francis, Henry Say",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Milliken, William ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"""Cleveland Offers ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Boswell, Peyton. <",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Walker, John, and ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Boswell, Peyton. """,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>Sport in Ameri,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Edgell, George H. ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>Paintings in t,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Tunis, John R. ""Pa",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Sweet, Frederick A",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>American Paint,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>George Bellows,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Bulliet, C. J. ""Fi",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"""George W. Bellows",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Rich, Daniel Catto",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"""American Art: Fro",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Sutton, Denys. ""La",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Winchester, Alice.",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Dame, Lawrence.""Re",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Gardner, Helen. <e",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"""Revolt in Boston:",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>Catalogue de r,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Rowland, Benjamin,",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Robb, David M. <em",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Bazin, Germain. <e",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"""Pittura Americana",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Brown, Milton W. <",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Morris, Charles W.",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Craven, Thomas. <e",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Schulberg, Budd. <",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Eliot, Alexander. ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>George Bellows,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>Paintings by G,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Huth, John F. ""An ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,The Cleveland Muse,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Milliken, William ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Munro, Eleanor C. ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>The Fireside B,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Chase, Alice Eliza",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Selvig, Forrest, e",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Bazin, Germain. <e",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>200 Years of A,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Seaver, Edwin. ""Th",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Morgan, Charles H.",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Laver, James. <em>",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,The Cleveland Muse,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,The Cleveland Muse,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,The Cleveland Muse,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,<em>George Wesley ,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Kitaj, R. B., and ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,Ohio Historical So,George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Salwen, Peter. <em",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Haskell, Barbara. ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Christie, Manson &",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Fagg, John. ""Georg",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Gillies, Max. ""Exp",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Milan, Wardell, Ca",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Brock, Charles. ""G",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Boylan, Alexis L. ",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Slayton, Robert A.",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Corbett, David Pet",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"Sublette, J. Mark.",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
92937,"""Punch drunk."" <em",George Bellows (Am,Stag at Sharkey's,1882,1925,American - Painting,Painting,1909
94979,"Perkins, Augustus ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Bayley, Frank W. <",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"W. H. D. ""The Fine",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,<em>The American A,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""Clevel'd Gets Ear",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""The Inauguration.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Bell, Hamilton. ""E",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,Cleveland Museum o,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""Special Exhibitio",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Dunlap, William. <",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""Report of the Mus",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Clearwater, Alphon",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""Early Portrait St",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"L. P. ""Portrait of",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""When Copley Portr",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,National Collectio,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,The Cleveland Muse,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Dow, George Franci",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,The Cleveland Muse,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Bayley, Frank W. <",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Bolton, Theodore a",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Stark, Harold. <em",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Cahill, Holger, an",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Milliken, William.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Burroughs, Louise.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Frankfurter, Alfre",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Jewell, Edward Ald",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Parker, Barbara Ne",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"French, Hollis. <e",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Hagen, Oskar. <em>",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Foote, Helen S. ""A",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,Flint Institute of,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""Cleveland's First",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Walker, John, and ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""Cleveland Museum.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"King, Winnifred. """,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Adams, James Trusl",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,<em>Paintings in t,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""The Arts in Ameri",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Phillips, John Mar",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Barker, Virgil. <e",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""A bird's-eye view",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Milliken, William ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,The Cleveland Muse,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""Portraits of Amer",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Larkin, Oliver W. ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,<em>Kindlers Maler,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,Museum of Fine Art,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,The Cleveland Muse,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Prown, Jules David",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Wright, Louis B., ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Wilson, Patricia B",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Myers, Bernard S. ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Cirker, Hayward, a",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"McLanathan, Richar",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,The Cleveland Muse,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Plate, Robert. <em",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Novak, Barbara. <e",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Glubok, Shirley, a",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Mooz, Ralph Peter.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Lee, Sherman E. In",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Neumeyer, Alfred. ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Fales, Martha Gand",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Adler, Mortimer Je",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Wilmerding, John. ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Montgomery, Charle",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"""American Image."" ",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Brown, Milton W. <",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Johnson, Mark M. """,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,The Cleveland Muse,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Ward, Barbara McLe",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Boros, Ethel. ""Ear",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Emlen, Robert P. """,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Janson, H. W. <em>",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Buchanan, Penelope",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,<em>Handbook of Th,John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Turner, Evan H., e",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Chong, Alan. <em>E",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Kissick, John. <em",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Cunningham, Lawren",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Janson, H. W. <em>",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Barratt, Carrie Re",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Kissick, John. <em",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Kane, Patricia E.,",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Rather, Susan. ""Ca",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Ohlig, Rudolf, and",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Ward, Gerald W. R.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Fortune, Brandon B",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"May, Sally Ruth, J",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Kammen, Michael et",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Ward, Gerald W. R.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Rather, Susan. <em",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
94979,"Ripley, Elizabeth.",John Singleton Cop,Nathaniel Hurd,1738,1815,American - Painting,Painting,c. 1765
137259,"Hamerton, Philip G",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Mantz, Paul. ""Salo",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Burty, Philippe. """,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,<em>Exposition des,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Estignard, Alexand",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Riat, Georges, and",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Léger, Charles. <",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Léger, Charles. <",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Alexandre, Arsene.",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Léger, Charles. <",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Courthion, Pierre.",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Courthion, Pierre.",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Léger, Charles. <",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Baillods, Jules. <",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Léger, Charles. <",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Mack, Gerstle. <em",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,<em>Les Amis de Gu,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Lee, Sherman E. ""Y",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Lurie, Ann Tzeutsc",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,Cleveland Museum o,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Saisselin, Rémy G",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Saisselin, Rémy Gi",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Borea, E. ""Notizia",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,The Cleveland Muse,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,<em>Courbet dans l,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Aymar, Gordon Chri",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,The Cleveland Muse,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Laclotte, Michel, ",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Bonniot, Roger. <e",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Champa, Kermit Swi",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Daber, Alfred. <em",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Toussaint, Hélèn",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,The Cleveland Muse,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Fernier, Robert. <",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Hofmann, Werner, a",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Heilmeier, Hans. """,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Morse, John D. <em",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Abe, Yoshio. Courb",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Foucart, Bruno, <e",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Courthion, Pierre.",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Faunce, Sarah, and",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,ten-Doesschate Chu,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,Cleveland Museum o,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Abe, Yoshio . <em>",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Chong, Alan. <em>E",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Andreotti, Margher",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Kostenevich, A. G.",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"Fernier, Jean-Jacq",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,ten-Doesschate Chu,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,"D'Argencourt, Loui",Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
137259,Bajou-Charpentreau,Gustave Courbet (F,Mme L... (Laure Borreau),1819,1877,Mod Euro - Painting ,Painting,1863
